mondo_id,disease,raw_gene_count,ppi_gene_count,direct_gene_count,reason
MONDO:0012110,growth delay due to insulin-like growth factor type 1 deficiency,1,1,1,below 20 genes in PPI
MONDO:1040045,BBS12-related ciliopathy,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0012240,congenital myopathy 23,1,1,1,below 20 genes in PPI
MONDO:0012237,nemaline myopathy 6,1,1,1,below 20 genes in PPI
MONDO:0012266,preeclampsia/eclampsia 4,1,1,1,below 20 genes in PPI
MONDO:0012252,rhabdoid tumor predisposition syndrome 1,1,1,1,below 20 genes in PPI
MONDO:0012251,MEDNIK syndrome,1,1,1,below 20 genes in PPI
MONDO:0012099,AICA-ribosiduria,1,1,1,below 20 genes in PPI
MONDO:0012190,"epidermolysis bullosa simplex 7, with nephropathy and deafness",1,1,1,below 20 genes in PPI
MONDO:0012184,Pierson syndrome,1,1,1,below 20 genes in PPI
MONDO:0012225,Senior-Loken syndrome 5,1,1,1,below 20 genes in PPI
MONDO:0012245,"developmental and epileptic encephalopathy, 3",1,1,1,below 20 genes in PPI
MONDO:0016153,neuromuscular disease caused by qualitative or quantitative defects of TRIM32,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0700237,BBS10-related ciliopathy,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0700236,BBS9-related ciliopathy,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:1040042,BBS7-related ciliopathy,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:1040048,BBS2-related ciliopathy,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0800485,AKT3-related overgrowth spectrum,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:1040038,TTLL5-related retinopathy,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0024462,susceptibility to familial cutaneous melanoma,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0012580,hereditary pulmonary alveolar proteinosis,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0700232,KIZ-related retinopathy,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0018054,familial atrial fibrillation,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0012349,"spondylocostal dysostosis 3, autosomal recessive",1,1,1,below 20 genes in PPI
MONDO:0012345,acral peeling skin syndrome,1,1,1,below 20 genes in PPI
MONDO:0016907,partial deletion of the long arm of chromosome 8,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0700015,chromosome 8 disorder,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0016873,partial deletion of chromosome 8,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0000634,thoracic benign neoplasm,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0000620,breast benign neoplasm,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0700262,IFIH1-related type 1 interferonopathy,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0012669,Legius syndrome,1,1,1,below 20 genes in PPI
MONDO:0012543,optic atrophy 5,1,1,1,below 20 genes in PPI
MONDO:0012539,Joubert syndrome 6,1,1,1,below 20 genes in PPI
MONDO:0012538,nemaline myopathy 7,1,1,1,below 20 genes in PPI
MONDO:0012534,combined oxidative phosphorylation defect type 4,1,1,1,below 20 genes in PPI
MONDO:0012530,palmoplantar keratoderma-XX sex reversal-predisposition to squamous cell carcinoma syndrome,1,1,1,below 20 genes in PPI
MONDO:0100571,CTNNB1-related neurodevelopmental disorder and/or vitreoretinopathy,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0004573,ariboflavinosis,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0012450,spinocerebellar ataxia type 28,1,1,1,below 20 genes in PPI
MONDO:0012467,cold-induced sweating syndrome 2,1,1,1,below 20 genes in PPI
MONDO:0012466,"Parkinson disease 13, autosomal dominant, susceptibility to",1,1,1,below 20 genes in PPI
MONDO:0012465,hypercoagulability syndrome due to glycosylphosphatidylinositol deficiency,1,1,1,below 20 genes in PPI
MONDO:0012464,cone-rod dystrophy 10,1,1,1,below 20 genes in PPI
MONDO:0012463,retinitis pigmentosa 35,1,1,1,below 20 genes in PPI
MONDO:0100261,peroxisome biogenesis disorder due to PEX3 defect,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0100269,peroxisome biogenesis disorder due to PEX16 defect,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0100271,peroxisome biogenesis disorder due to PEX26 defect,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0018814,non-SCID combined immunodeficiency,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0979317,ST3GAL3-congenital disorder of glycosylation,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0100047,"basal cell carcinoma, susceptibility to",1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0012563,holoprosencephaly 9,1,1,1,below 20 genes in PPI
MONDO:0012562,holoprosencephaly 7,1,1,1,below 20 genes in PPI
MONDO:0012561,congenital anomalies of kidney and urinary tract 1,1,1,1,below 20 genes in PPI
MONDO:0012559,primary immunodeficiency syndrome due to p14 deficiency,1,1,1,below 20 genes in PPI
MONDO:0012594,complement factor I deficiency,1,1,1,below 20 genes in PPI
MONDO:0012590,XFE progeroid syndrome,1,1,1,below 20 genes in PPI
MONDO:0012589,Pitt-Hopkins syndrome,1,1,1,below 20 genes in PPI
MONDO:0012675,corticosteroid-binding globulin deficiency,1,1,1,below 20 genes in PPI
MONDO:0012557,cardiomyopathy-hypotonia-lactic acidosis syndrome,1,1,1,below 20 genes in PPI
MONDO:0012555,Cornelia de Lange syndrome 3,1,1,1,below 20 genes in PPI
MONDO:0012554,cerebrooculofacioskeletal syndrome 4,1,1,1,below 20 genes in PPI
MONDO:0012553,cerebrooculofacioskeletal syndrome 2,1,1,1,below 20 genes in PPI
MONDO:0012547,Noonan syndrome 4,1,1,1,below 20 genes in PPI
MONDO:0012545,neutral lipid storage myopathy,1,1,1,below 20 genes in PPI
MONDO:0012544,brachydactyly-syndactyly syndrome,1,1,1,below 20 genes in PPI
MONDO:0012569,"mitral valve prolapse, myxomatous 3",1,1,1,below 20 genes in PPI
MONDO:0012680,nephronophthisis 7,1,1,1,below 20 genes in PPI
MONDO:0012579,autoimmune pulmonary alveolar proteinosis,2,1,1,below 20 genes in PPI
MONDO:0012394,multiple synostoses syndrome 2,1,1,1,below 20 genes in PPI
MONDO:0012525,Leber congenital amaurosis 12,1,1,1,below 20 genes in PPI
MONDO:0012523,retinitis pigmentosa 36,1,1,1,below 20 genes in PPI
MONDO:0012512,fatal mitochondrial disease due to combined oxidative phosphorylation defect type 3,1,1,1,below 20 genes in PPI
MONDO:0012511,preterm premature rupture of the membranes,1,1,1,below 20 genes in PPI
MONDO:0012510,combined oxidative phosphorylation defect type 2,1,1,1,below 20 genes in PPI
MONDO:0012507,retinal cone dystrophy 4,1,1,1,below 20 genes in PPI
MONDO:0012383,primary immunodeficiency with natural-killer cell deficiency and adrenal insufficiency,1,1,1,below 20 genes in PPI
MONDO:0100448,RAB28-related retinopathy,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0012506,arrhythmogenic right ventricular dysplasia 11,1,1,1,below 20 genes in PPI
MONDO:0012504,camptodactyly-tall stature-scoliosis-hearing loss syndrome,1,1,1,below 20 genes in PPI
MONDO:0012496,Koolen-de Vries syndrome,1,1,1,below 20 genes in PPI
MONDO:0012489,cataract 23,1,1,1,below 20 genes in PPI
MONDO:0012483,cone-rod dystrophy 11,1,1,1,below 20 genes in PPI
MONDO:0012529,Diamond-Blackfan anemia 3,1,1,1,below 20 genes in PPI
MONDO:0012528,hypogonadotropic hypogonadism 4 with or without anosmia,1,1,1,below 20 genes in PPI
MONDO:0012456,congenital primary aphakia,1,1,1,below 20 genes in PPI
MONDO:0012453,hereditary spastic paraplegia 31,1,1,1,below 20 genes in PPI
MONDO:0012371,Noonan syndrome 3,1,1,1,below 20 genes in PPI
MONDO:0018869,cobblestone lissencephaly,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0700344,CEP164-related ciliopathy,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0100236,LTBP2-related ocular dysgenesis,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0018363,focal facial dermal dysplasia,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0100279,peroxisome biogenesis disorder due to PEX11B defect,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0100268,peroxisome biogenesis disorder due to PEX14 defect,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0100270,peroxisome biogenesis disorder due to PEX19 defect,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0100267,peroxisome biogenesis disorder due to PEX13 defect,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0012395,cataract 18,1,1,1,below 20 genes in PPI
MONDO:0100264,peroxisome biogenesis disorder due to PEX10 defect,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0100260,peroxisome biogenesis disorder due to PEX2 defect,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0100263,peroxisome biogenesis disorder due to PEX6 defect,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0012368,aminoacylase 1 deficiency,1,1,1,below 20 genes in PPI
MONDO:0012367,retinitis pigmentosa 31,1,1,1,below 20 genes in PPI
MONDO:0012408,"microphthalmia, isolated, with coloboma 3",1,1,1,below 20 genes in PPI
MONDO:0012407,pyridoxal phosphate-responsive seizures,1,1,1,below 20 genes in PPI
MONDO:0012400,cortical dysplasia-focal epilepsy syndrome,1,1,1,below 20 genes in PPI
MONDO:0012398,achromatopsia 6,1,1,1,below 20 genes in PPI
MONDO:0031615,familial bent bone dysplasia syndrome,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0013606,Hermansky-Pudlak syndrome 9,1,1,1,below 20 genes in PPI
MONDO:0013605,brittle cornea syndrome 2,1,1,1,below 20 genes in PPI
MONDO:0013569,short-rib thoracic dysplasia 7 with or without polydactyly,1,1,1,below 20 genes in PPI
MONDO:0013568,"sick sinus syndrome 3, susceptibility to",1,1,1,below 20 genes in PPI
MONDO:0013567,atrial septal defect 3,1,1,1,below 20 genes in PPI
MONDO:0013564,anhaptoglobinemia,1,1,1,below 20 genes in PPI
MONDO:0013563,multiple congenital anomalies-hypotonia-seizures syndrome 1,1,1,1,below 20 genes in PPI
MONDO:0013454,Leber congenital amaurosis 11,1,1,1,below 20 genes in PPI
MONDO:0013189,trichotillomania,1,1,1,below 20 genes in PPI
MONDO:0013452,multisystemic smooth muscle dysfunction syndrome,1,1,1,below 20 genes in PPI
MONDO:0013557,Hermansky-Pudlak syndrome 5,1,1,1,below 20 genes in PPI
MONDO:0013556,Hermansky-Pudlak syndrome 4,1,1,1,below 20 genes in PPI
MONDO:0013555,Hermansky-Pudlak syndrome 3,1,1,1,below 20 genes in PPI
MONDO:0013554,"psoriasis 13, susceptibility to",1,1,1,below 20 genes in PPI
MONDO:0013553,immunodeficiency-centromeric instability-facial anomalies syndrome 2,1,1,1,below 20 genes in PPI
MONDO:0013572,Keppen-Lubinsky syndrome,1,1,1,below 20 genes in PPI
MONDO:0013571,acatalasia,1,1,1,below 20 genes in PPI
MONDO:0013453,Leber congenital amaurosis 8,1,1,1,below 20 genes in PPI
MONDO:0013609,"Meckel syndrome, type 10",1,1,1,below 20 genes in PPI
MONDO:0013608,Joubert syndrome 13,1,1,1,below 20 genes in PPI
MONDO:0013607,monocytopenia with susceptibility to infections,1,1,1,below 20 genes in PPI
MONDO:0013635,Adams-Oliver syndrome 2,1,1,1,below 20 genes in PPI
MONDO:0013630,"Meckel syndrome, type 9",1,1,1,below 20 genes in PPI
MONDO:0013602,pheochromocytoma/paraganglioma syndrome 5,1,1,1,below 20 genes in PPI
MONDO:0013601,gluthathione peroxidase deficiency,1,1,1,below 20 genes in PPI
MONDO:0013599,autoimmune enteropathy and endocrinopathy - susceptibility to chronic infections syndrome,1,1,1,below 20 genes in PPI
MONDO:0013573,cranioectodermal dysplasia 3,1,1,1,below 20 genes in PPI
MONDO:0013595,hyperbiliverdinemia,1,1,1,below 20 genes in PPI
MONDO:0013594,spinocerebellar ataxia type 36,1,1,1,below 20 genes in PPI
MONDO:0013615,craniosynostosis and dental anomalies,1,1,1,below 20 genes in PPI
MONDO:0013613,Leber congenital amaurosis 16,1,1,1,below 20 genes in PPI
MONDO:0013587,glycogen storage disease due to lactate dehydrogenase H-subunit deficiency,1,1,1,below 20 genes in PPI
MONDO:0013585,hydrolethalus syndrome 2,1,1,1,below 20 genes in PPI
MONDO:0013582,mosaic variegated aneuploidy syndrome 2,1,1,1,below 20 genes in PPI
MONDO:0013580,pyruvate dehydrogenase E1-beta deficiency,1,1,1,below 20 genes in PPI
MONDO:0013579,methylmalonate semialdehyde dehydrogenase deficiency,1,1,1,below 20 genes in PPI
MONDO:0013598,myostatin-related muscle hypertrophy,1,1,1,below 20 genes in PPI
MONDO:0013395,retinitis pigmentosa 4,1,1,1,below 20 genes in PPI
MONDO:0013391,sterol carrier protein 2 deficiency,1,1,1,below 20 genes in PPI
MONDO:0013389,"developmental and epileptic encephalopathy, 12",1,1,1,below 20 genes in PPI
MONDO:0013388,"developmental and epileptic encephalopathy, 11",1,1,1,below 20 genes in PPI
MONDO:0013387,"developmental and epileptic encephalopathy, 7",1,1,1,below 20 genes in PPI
MONDO:0013482,"Meckel syndrome, type 8",1,1,1,below 20 genes in PPI
MONDO:0013469,retinitis pigmentosa 38,1,1,1,below 20 genes in PPI
MONDO:0013514,hypotrichosis 3,1,1,1,below 20 genes in PPI
MONDO:0013570,combined oxidative phosphorylation defect type 8,1,1,1,below 20 genes in PPI
MONDO:0013504,spermatogenic failure 8,1,1,1,below 20 genes in PPI
MONDO:0013501,frontotemporal dementia and/or amyotrophic lateral sclerosis 6,1,1,1,below 20 genes in PPI
MONDO:0013500,immunodeficiency 51,1,1,1,below 20 genes in PPI
MONDO:0013462,fucosyltransferase 6 deficiency,1,1,1,below 20 genes in PPI
MONDO:0013461,inosine triphosphatase deficiency,1,1,1,below 20 genes in PPI
MONDO:0013457,Leber congenital amaurosis 15,1,1,1,below 20 genes in PPI
MONDO:0013456,constitutional megaloblastic anemia with severe neurologic disease,1,1,1,below 20 genes in PPI
MONDO:0013493,acetyl-coa carboxylase deficiency,1,1,1,below 20 genes in PPI
MONDO:0013490,megalencephalic leukoencephalopathy with subcortical cysts 2A,1,1,1,below 20 genes in PPI
MONDO:0013505,spermatogenic failure 9,1,1,1,below 20 genes in PPI
MONDO:0013548,acetyl-CoA acetyltransferase-2 deficiency,1,1,1,below 20 genes in PPI
MONDO:0013542,Moyamoya disease 5,1,1,1,below 20 genes in PPI
MONDO:0013540,deafness-lymphedema-leukemia syndrome,1,1,1,below 20 genes in PPI
MONDO:0013539,hypotonia-failure to thrive-microcephaly syndrome,1,1,1,below 20 genes in PPI
MONDO:0013536,heme oxygenase 1 deficiency,1,1,1,below 20 genes in PPI
MONDO:0013560,Hermansky-Pudlak syndrome 8,1,1,1,below 20 genes in PPI
MONDO:0013559,Hermansky-Pudlak syndrome 7,1,1,1,below 20 genes in PPI
MONDO:0013558,Hermansky-Pudlak syndrome 6,1,1,1,below 20 genes in PPI
MONDO:0013401,hereditary spastic paraplegia 51,1,1,1,below 20 genes in PPI
MONDO:0013531,PSPH deficiency,1,1,1,below 20 genes in PPI
MONDO:0013527,lissencephaly 4,1,1,1,below 20 genes in PPI
MONDO:0013523,Nestor-Guillermo progeria syndrome,1,1,1,below 20 genes in PPI
MONDO:0013516,retinitis pigmentosa 60,1,1,1,below 20 genes in PPI
MONDO:0013552,hereditary spastic paraplegia 52,1,1,1,below 20 genes in PPI
MONDO:0013551,hereditary spastic paraplegia 47,1,1,1,below 20 genes in PPI
MONDO:0013549,N-acetylaspartate deficiency,1,1,1,below 20 genes in PPI
MONDO:0013498,schizophrenia 15,1,1,1,below 20 genes in PPI
MONDO:0013497,Okt4 epitope deficiency,1,1,1,below 20 genes in PPI
MONDO:0013532,protein Z deficiency,1,1,1,below 20 genes in PPI
MONDO:0013740,lethal occipital encephalocele-skeletal dysplasia syndrome,1,1,1,below 20 genes in PPI
MONDO:0013739,chilblain lupus 2,1,1,1,below 20 genes in PPI
MONDO:0013730,graft versus host disease,1,1,1,below 20 genes in PPI
MONDO:0013721,complement component 4a deficiency,1,1,1,below 20 genes in PPI
MONDO:0013720,complement component 4b deficiency,1,1,1,below 20 genes in PPI
MONDO:0013719,cranioectodermal dysplasia 4,1,1,1,below 20 genes in PPI
MONDO:0013761,childhood encephalopathy due to thiamine pyrophosphokinase deficiency,1,1,1,below 20 genes in PPI
MONDO:0013752,hypoplastic left heart syndrome 2,1,1,1,below 20 genes in PPI
MONDO:0013610,retinitis pigmentosa 61,1,1,1,below 20 genes in PPI
MONDO:0013867,Brown-Vialetto-van Laere syndrome 2,1,1,1,below 20 genes in PPI
MONDO:0013865,mitochondrial hypertrophic cardiomyopathy with lactic acidosis due to MTO1 deficiency,1,1,1,below 20 genes in PPI
MONDO:0013864,Cornelia de Lange syndrome 4,1,1,1,below 20 genes in PPI
MONDO:0013859,cataract 38,1,1,1,below 20 genes in PPI
MONDO:0013851,autosomal dominant aplasia and myelodysplasia,1,1,1,below 20 genes in PPI
MONDO:0013845,auriculocondylar syndrome 2,1,1,1,below 20 genes in PPI
MONDO:0013743,autosomal systemic lupus erythematosus type 16,1,1,1,below 20 genes in PPI
MONDO:0013717,asphyxiating thoracic dystrophy 5,1,1,1,below 20 genes in PPI
MONDO:0013715,amyotrophic lateral sclerosis type 16,1,1,1,below 20 genes in PPI
MONDO:0013869,adenine phosphoribosyltransferase deficiency,1,1,1,below 20 genes in PPI
MONDO:0013910,hypogonadotropic hypogonadism 8 with or without anosmia,1,1,1,below 20 genes in PPI
MONDO:0013933,peroxisome biogenesis disorder 5B,1,1,1,below 20 genes in PPI
MONDO:0013932,peroxisome biogenesis disorder 5A (Zellweger),1,1,1,below 20 genes in PPI
MONDO:0013931,peroxisome biogenesis disorder 4B,1,1,1,below 20 genes in PPI
MONDO:0013770,atrial septal defect 9,1,1,1,below 20 genes in PPI
MONDO:0013769,atrioventricular septal defect 5,1,1,1,below 20 genes in PPI
MONDO:0013767,autoimmune lymphoproliferative syndrome type 4,1,1,1,below 20 genes in PPI
MONDO:0013766,familial cold autoinflammatory syndrome 3,1,1,1,below 20 genes in PPI
MONDO:0013773,porencephaly 2,1,1,1,below 20 genes in PPI
MONDO:0013763,Joubert syndrome 15,1,1,1,below 20 genes in PPI
MONDO:0013790,mirror movements 2,1,1,1,below 20 genes in PPI
MONDO:0013750,atrial septal defect 8,1,1,1,below 20 genes in PPI
MONDO:0013749,ventricular septal defect 3,1,1,1,below 20 genes in PPI
MONDO:0013748,ventricular septal defect 2,1,1,1,below 20 genes in PPI
MONDO:0013747,atrioventricular septal defect 4,1,1,1,below 20 genes in PPI
MONDO:0013746,ventricular septal defect 1,1,1,1,below 20 genes in PPI
MONDO:0013745,Joubert syndrome 14,1,1,1,below 20 genes in PPI
MONDO:0013774,trigonocephaly 2,1,1,1,below 20 genes in PPI
MONDO:0013764,Joubert syndrome 16,1,1,1,below 20 genes in PPI
MONDO:0013788,Usher syndrome type 3B,1,1,1,below 20 genes in PPI
MONDO:0013786,cone-rod dystrophy 16,1,1,1,below 20 genes in PPI
MONDO:0013779,Wiskott-Aldrich syndrome 2,1,1,1,below 20 genes in PPI
MONDO:0013776,spastic ataxia 5,1,1,1,below 20 genes in PPI
MONDO:0013775,thrombomodulin-related bleeding disorder,1,1,1,below 20 genes in PPI
MONDO:0013652,narcolepsy 7,1,1,1,below 20 genes in PPI
MONDO:0013642,holoprosencephaly 11,1,1,1,below 20 genes in PPI
MONDO:0013641,Warburg micro syndrome 2,1,1,1,below 20 genes in PPI
MONDO:0013700,pancreatic triacylglycerol lipase deficiency,1,1,1,below 20 genes in PPI
MONDO:0013627,3M syndrome 3,1,1,1,below 20 genes in PPI
MONDO:0013625,Parkinson disease 17,1,1,1,below 20 genes in PPI
MONDO:0013624,Rafiq syndrome,1,1,1,below 20 genes in PPI
MONDO:0013618,craniofacial anomalies and anterior segment dysgenesis syndrome,1,1,1,below 20 genes in PPI
MONDO:0013535,hydroxyacyl glutathione hydrolase deficiency,1,1,1,below 20 genes in PPI
MONDO:0013534,apolipoprotein c-III deficiency,1,1,1,below 20 genes in PPI
MONDO:0013533,hyperlipidemia due to hepatic triglyceride lipase deficiency,1,1,1,below 20 genes in PPI
MONDO:0013612,geleophysic dysplasia 2,1,1,1,below 20 genes in PPI
MONDO:0013611,retinitis pigmentosa 62,1,1,1,below 20 genes in PPI
MONDO:0013628,hyperphosphatasia with intellectual disability syndrome 3,1,1,1,below 20 genes in PPI
MONDO:0013692,BAP1-related tumor predisposition syndrome,1,1,1,below 20 genes in PPI
MONDO:0013690,Pitt-Hopkins-like syndrome 2,1,1,1,below 20 genes in PPI
MONDO:0013689,ovarian dysgenesis 3,1,1,1,below 20 genes in PPI
MONDO:0013592,nonsyndromic congenital nail disorder 9,1,1,1,below 20 genes in PPI
MONDO:0013588,Perrault syndrome 3,1,1,1,below 20 genes in PPI
MONDO:0013656,"intellectual disability, autosomal dominant 9",1,1,1,below 20 genes in PPI
MONDO:0013653,"Parkinson disease 18, autosomal dominant, susceptibility to",1,1,1,below 20 genes in PPI
MONDO:0013681,alpha-methylacyl-CoA racemase deficiency,1,1,1,below 20 genes in PPI
MONDO:0013659,microcephaly-capillary malformation syndrome,1,1,1,below 20 genes in PPI
MONDO:0013679,sclerosteosis 2,1,1,1,below 20 genes in PPI
MONDO:0013675,multiple mitochondrial dysfunctions syndrome 2,1,1,1,below 20 genes in PPI
MONDO:0013674,neurodegeneration with brain iron accumulation 4,1,1,1,below 20 genes in PPI
MONDO:0013718,nephronophthisis 13,1,1,1,below 20 genes in PPI
MONDO:0013640,familial retinal arterial macroaneurysm,1,1,1,below 20 genes in PPI
MONDO:0013638,Warburg micro syndrome 3,1,1,1,below 20 genes in PPI
MONDO:0013673,Wolfram-like syndrome,1,1,1,below 20 genes in PPI
MONDO:0013663,platelet-activating factor acetylhydrolase deficiency,1,1,1,below 20 genes in PPI
MONDO:0013661,combined malonic and methylmalonic acidemia,1,1,1,below 20 genes in PPI
MONDO:0013680,cognitive impairment with or without cerebellar ataxia,1,1,1,below 20 genes in PPI
MONDO:0013113,metaphyseal anadysplasia 2,1,1,1,below 20 genes in PPI
MONDO:0013164,beta-ureidopropionase deficiency,1,1,1,below 20 genes in PPI
MONDO:0013163,nephronophthisis-like nephropathy 1,1,1,1,below 20 genes in PPI
MONDO:0013153,inflammatory bowel disease 28,1,1,1,below 20 genes in PPI
MONDO:0013302,nephronophthisis 11,1,1,1,below 20 genes in PPI
MONDO:0013301,aromatase deficiency,1,1,1,below 20 genes in PPI
MONDO:0013291,glycogen storage disease XV,1,1,1,below 20 genes in PPI
MONDO:0013290,"agammaglobulinemia 5, autosomal dominant",1,1,1,below 20 genes in PPI
MONDO:0013487,recurrent Neisseria infections due to factor D deficiency,1,1,1,below 20 genes in PPI
MONDO:0013131,polycystic kidney disease 2,1,1,1,below 20 genes in PPI
MONDO:0013129,cone dystrophy 4,1,1,1,below 20 genes in PPI
MONDO:0013127,asphyxiating thoracic dystrophy 3,1,1,1,below 20 genes in PPI
MONDO:0013278,lymphatic malformation 3,1,1,1,below 20 genes in PPI
MONDO:0013277,"developmental and epileptic encephalopathy, 5",1,1,1,below 20 genes in PPI
MONDO:0013276,Reynolds syndrome,1,1,1,below 20 genes in PPI
MONDO:0013274,retinitis pigmentosa 51,1,1,1,below 20 genes in PPI
MONDO:0013271,frontonasal dysplasia - severe microphthalmia - severe facial clefting syndrome,1,1,1,below 20 genes in PPI
MONDO:0013268,frontonasal dysplasia with alopecia and genital anomaly,1,1,1,below 20 genes in PPI
MONDO:0013289,"agammaglobulinemia 4, autosomal recessive",1,1,1,below 20 genes in PPI
MONDO:0100346,microcephaly with or without short stature,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0700054,microcephaly 6 with or without short stature,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0013247,Fanconi renotubular syndrome 2,1,1,1,below 20 genes in PPI
MONDO:0700379,SDCCAG8-related ciliopathy,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0036870,lymphatic vessel neoplasm,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0002013,lymphangioma,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:1040034,PDE6G-related retinopathy,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0700241,IMPG2-related recessive retinopathy,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0013118,Nijmegen breakage syndrome-like disorder,1,1,1,below 20 genes in PPI
MONDO:0700380,RHO-related retinopathy,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0100314,GYG1-related disorder of glycogen metabolism,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0002273,plasma protein metabolism disease,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:1040049,TTC8-related ciliopathy,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0800404,PCARE-related retinopathy,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0700375,CDHR1-related retinopathy,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0013125,CLAPO syndrome,1,1,1,below 20 genes in PPI
MONDO:0013123,atrial septal defect 6,1,1,1,below 20 genes in PPI
MONDO:0013120,"46,XY sex reversal 5",1,1,1,below 20 genes in PPI
MONDO:0013311,ectodermal dysplasia-syndactyly syndrome,2,1,0,below 20 genes in PPI; no direct evidence
MONDO:0013190,"factor XIII, b subunit, deficiency of",1,1,1,below 20 genes in PPI
MONDO:0013046,glycogen storage disease due to muscle beta-enolase deficiency,1,1,1,below 20 genes in PPI
MONDO:0013039,3M syndrome 2,1,1,1,below 20 genes in PPI
MONDO:0013038,CLOVES syndrome,1,1,1,below 20 genes in PPI
MONDO:0013034,keratosis palmoplantaris striata 2,1,1,1,below 20 genes in PPI
MONDO:0013186,Noonan syndrome 6,1,1,1,below 20 genes in PPI
MONDO:0013175,retinitis pigmentosa 50,1,1,1,below 20 genes in PPI
MONDO:0013171,purine nucleoside phosphorylase deficiency,1,1,1,below 20 genes in PPI
MONDO:0013308,CBL-related disorder,1,1,1,below 20 genes in PPI
MONDO:0013222,Miyoshi muscular dystrophy 3,1,1,1,below 20 genes in PPI
MONDO:0013218,exudative vitreoretinopathy 5,1,1,1,below 20 genes in PPI
MONDO:0013217,Diamond-Blackfan anemia 10,1,1,1,below 20 genes in PPI
MONDO:0013216,Diamond-Blackfan anemia 9,1,1,1,below 20 genes in PPI
MONDO:0013148,Brugada syndrome 8,1,1,1,below 20 genes in PPI
MONDO:0013146,Brugada syndrome 7,1,1,1,below 20 genes in PPI
MONDO:0013145,Brugada syndrome 6,1,1,1,below 20 genes in PPI
MONDO:0013144,hereditary antithrombin deficiency,1,1,1,below 20 genes in PPI
MONDO:0013136,hereditary hypotrichosis with recurrent skin vesicles,1,1,1,below 20 genes in PPI
MONDO:0013166,GABA aminotransaminase deficiency,1,1,1,below 20 genes in PPI
MONDO:0013306,combined oxidative phosphorylation defect type 7,1,1,1,below 20 genes in PPI
MONDO:0013263,retinitis pigmentosa 54,1,1,1,below 20 genes in PPI
MONDO:0013259,Oguchi disease-2,1,1,1,below 20 genes in PPI
MONDO:0013258,"autism, susceptibility to, 16",1,1,1,below 20 genes in PPI
MONDO:0013256,chromosome 15q24 deletion syndrome,1,1,1,below 20 genes in PPI
MONDO:0013252,Warsaw breakage syndrome,1,1,1,below 20 genes in PPI
MONDO:0013251,Birbeck granule deficiency,1,1,1,below 20 genes in PPI
MONDO:0013282,alpha 1-antitrypsin deficiency,1,1,1,below 20 genes in PPI
