mondo_id,mondo_name,depth
MONDO:0017316,short stature-deafness-neutrophil dysfunction-dysmorphism syndrome,3
MONDO:0017322,disorders of vitamin D metabolism,3
MONDO:0017329,familial vesicoureteral reflux,3
MONDO:0017331,Pilotto syndrome,3
MONDO:0011419,camera-Marugo-Cohen syndrome,3
MONDO:0011429,juvenile idiopathic arthritis,3
MONDO:0011433,"anemia, congenital hypoplastic, with multiple congenital anomalies/intellectual disability syndrome",3
MONDO:0012325,Nguyen syndrome,3
MONDO:0009420,primary hypergonadotropic hypogonadism-partial alopecia syndrome,3
MONDO:0009421,"hypogonadism, male",3
MONDO:0009422,hypohidrosis with abnormal palmar dermal Ridges,3
MONDO:0009423,"hypokalemic alkalosis, familial, with specific renal tubulopathy",3
MONDO:0009426,hypoparathyroidism-retardation-dysmorphism syndrome,3
MONDO:0017837,multiple sclerosis-ichthyosis-factor VIII deficiency syndrome,3
MONDO:0017838,sclerosteosis,3
MONDO:0017843,congenital pulmonary sequestration,3
MONDO:0500018,acute fibrinous and organizing pneumonia,3
MONDO:0600002,hemorrhagic fever,3
MONDO:0600008,cytokine release syndrome,3
MONDO:0600016,acinar dysplasia,3
MONDO:0009415,"hypoglycemia, leucine-induced",3
MONDO:0009416,hypoinsulinemic hypoglycemia and body hemihypertrophy,3
MONDO:0009417,hypergonadotropic hypogonadism-cataract syndrome,3
MONDO:0009418,hypogonadism with low-grade mental deficiency and microcephaly,3
MONDO:0009403,hypertelorism and tetralogy of fallot,3
MONDO:0009406,hypertrichotic osteochondrodysplasia Cantu type,3
MONDO:0001081,acute cervicitis,3
MONDO:0001083,Fanconi renotubular syndrome,3
MONDO:0100623,meningitis-retention syndrome,3
MONDO:0100632,CSF1R-related disorder,3
MONDO:0400003,skeletal fluorosis,3
MONDO:0400005,refeeding syndrome,3
MONDO:0013374,supernumerary der(22)t(8;22) syndrome,3
MONDO:0012298,"omphalocele, diaphragmatic hernia, and radial ray defects",3
MONDO:0018034,thalidomide embryopathy,3
MONDO:0017078,cephalocele,3
MONDO:0013394,porencephaly-microcephaly-bilateral congenital cataract syndrome,3
MONDO:0013396,chromosome 1p32-p31 deletion syndrome,3
MONDO:0013400,"Congenital adrenal insufficiency with 46, XY sex reversal OR 46,XY disorder of sex development-adrenal insufficiency due to CYP11A1 deficiency",3
MONDO:0018019,lead poisoning,3
MONDO:0021915,arakawa syndrome 2,3
MONDO:0021918,arena syndrome,3
MONDO:0021921,Arnold stickler bourne syndrome,3
MONDO:0019563,CREST syndrome,3
MONDO:0012311,"spondylomegaepiphyseal dysplasia with upper limb mesomelia, punctate calcifications, and deafness",3
MONDO:0019554,idiopathic localized lipodystrophy,3
MONDO:0013362,THOC6-related developmental delay-microcephaly-facial dysmorphism syndrome,3
MONDO:0013368,mammary-digital-nail syndrome,3
MONDO:0100604,TOR1AIP1-related nuclear envelopathy,3
MONDO:0100613,BMP4-related ocular growth disorder,3
MONDO:0100614,syndromic congenital heart disease,3
MONDO:0001100,hypertrophy of breast,3
MONDO:0001101,fat necrosis of breast,3
MONDO:0001332,palindromic rheumatism,3
MONDO:0021895,temporomandibular joint dysfunction syndrome,3
MONDO:0021905,Apert-like polydactyly syndrome,3
MONDO:0012328,trichilemmal cyst,3
MONDO:0012329,short stature and Facioauriculothoracic malformations,3
MONDO:0017849,Siegler-Brewer-Carey syndrome,3
MONDO:0017856,X-linked spasticity-intellectual disability-epilepsy syndrome,3
MONDO:0019540,diffuse alveolar hemorrhage,3
MONDO:0019542,acute liver failure,3
MONDO:0019544,cocaine intoxication,3
MONDO:0019545,systemic monochloroacetate poisoning,3
MONDO:0008889,thromboangiitis obliterans,3
MONDO:0008895,hereditary arterial and articular multiple calcification syndrome,3
MONDO:0008896,"campomelia, Cumming type",3
MONDO:0008902,camptodactyly-ichthyosis syndrome,3
MONDO:0017041,osteochondrodysplatic nanism-deafness-retinitis pigmentosa syndrome,3
MONDO:0018027,duplication/inversion 15q11,3
MONDO:0008875,blepharophimosis-ptosis-esotropia-syndactyly-short stature syndrome,3
MONDO:0008876,Bloom syndrome,3
MONDO:0021777,acute rheumatic heart disease,3
MONDO:0018058,tracheal agenesis,3
MONDO:0007817,"IgE responsiveness, atopic",3
MONDO:0007820,fused mandibular incisors,3
MONDO:0007824,"incisors, lower central, absence of",3
MONDO:0007825,"incisors, rotation of upper central",3
MONDO:0007826,"incisors, shovel-shaped",3
MONDO:0008888,Williams-Campbell syndrome,3
MONDO:0017995,spondylocostal dysostosis-hypospadias-intellectual disability syndrome,3
MONDO:0021925,tracheobronchitis,3
MONDO:0100571,CTNNB1-related neurodevelopmental disorder and/or vitreoretinopathy,3
MONDO:0100572,MTOR-related overgrowth spectrum,3
MONDO:0001109,petrositis,3
MONDO:0001115,familial polycythemia,3
MONDO:0001125,acute gonococcal epididymo-orchitis,3
MONDO:0021765,radiculitis,3
MONDO:0018020,mercury poisoning,3
MONDO:0018021,hypotrichosis-deafness syndrome,3
MONDO:0017980,syngnathia multiple anomalies,3
MONDO:0017981,syngnathia-cleft palate syndrome,3
MONDO:0017983,humero-radio-ulnar synostosis,3
MONDO:0017991,Takayasu arteritis,3
MONDO:0017992,autoinflammatory syndrome with pyogenic bacterial infection and amylopectinosis,3
MONDO:0017994,severe early-onset obesity-insulin resistance syndrome due to SH2B1 deficiency,3
MONDO:0054591,Stankiewicz-Isidor syndrome,3
MONDO:0007838,Jacobsen syndrome,3
MONDO:0007840,"internal carotid artery, spontaneous dissection of",3
MONDO:0010141,tiglic acidemia,3
MONDO:0010145,"tibia, absence of, with congenital deafness",3
MONDO:0010147,"tongue, pigmented fungiform papillae of",3
MONDO:0010148,Mounier-Kuhn syndrome,3
MONDO:0010149,transcobalamin II deficiency,3
MONDO:0021811,acute mountain sickness,3
MONDO:0021829,agnathia-microstomia-synotia,3
MONDO:0021836,Aksu von Stockhausen syndrome,3
MONDO:0021845,Aloi Tomasini Isaia syndrome,3
MONDO:0001382,hepatorenal syndrome,3
MONDO:0001142,salivary gland disorder,3
MONDO:0001149,microcephaly,3
MONDO:0054573,Lopes-Maciel-Rodan syndrome,3
MONDO:0016821,shoulder and girdle defects-familial intellectual disability syndrome,3
MONDO:0016823,mycetoma,3
MONDO:0016827,myopathy-growth delay-intellectual disability-hypospadias syndrome,3
MONDO:0016829,familial visceral myopathy,3
MONDO:0018044,idiopathic hypersomnia,3
MONDO:0018046,thrombocytopenia-Robin sequence syndrome,3
MONDO:0018050,tibial aplasia-ectrodactyly syndrome,3
MONDO:0021808,acute cholinergic dysautonomia,3
MONDO:0008880,Bowen syndrome of multiple malformations,3
MONDO:0008883,"brachydactyly, type A2, with microcephaly",3
MONDO:0008885,Elsahy-Waters syndrome,3
MONDO:0008886,Sabinas brittle hair syndrome,3
MONDO:0016807,pure mitochondrial myopathy,3
MONDO:0016812,dopa-responsive dystonia,3
MONDO:0016817,Meier-Gorlin syndrome,3
MONDO:0016818,Mikati-Najjar-Sahli syndrome,3
MONDO:0018484,semicircular canal dehiscence syndrome,3
MONDO:0007869,Kyrle disease,3
MONDO:0007870,"labia minora, incomplete adhesion of",3
MONDO:0007873,"lactic acidosis, chronic adult form",3
MONDO:0007876,laryngeal abductor paralysis,3
MONDO:0007877,laryngeal adductor paralysis,3
MONDO:0014255,complement factor b deficiency,3
MONDO:0014258,congenital microcephaly - severe encephalopathy - progressive cerebral atrophy syndrome,3
MONDO:0016760,"microcephaly-microcornea syndrome, Seemanova type",3
MONDO:0007830,insensitivity to pain with hyperplastic Myelinopathy,3
MONDO:0007831,"insect Stings, hypersensitivity to",3
MONDO:0007832,interferon antiviral depressor,3
MONDO:0007833,"iris pigment layer, cleavage of",3
MONDO:0007834,islet cell adenomatosis,3
MONDO:0007835,intussusception,3
MONDO:0007836,IVIC syndrome,3
MONDO:0007856,palmoplantar keratoderma-esophageal carcinoma syndrome,3
MONDO:0007863,Kleine-Levin syndrome,3
MONDO:0007864,angioosteohypertrophic syndrome,3
MONDO:0007865,knuckle pads,3
MONDO:0018458,familial hypocalciuric hypercalcemia,3
MONDO:0008859,"berry aneurysm, cirrhosis, pulmonary emphysema, and cerebral calcification",3
MONDO:0008860,"beta-aminoisobutyric acid, urinary excretion of",3
MONDO:0016758,microcephaly-brain defect-spasticity-hypernatremia syndrome,3
MONDO:0010157,Tryptophanuria with dwarfism,3
MONDO:0010158,T-substance anomaly,3
MONDO:0008868,biliary malformation with renal tubular insufficiency,3
MONDO:0001384,myopia,3
MONDO:0045054,cancer-related condition,3
MONDO:0007849,keratitis fugax hereditaria,3
MONDO:0007853,palmoplantar keratoderma-hereditary motor and sensory neuropathy syndrome,3
MONDO:0007855,"keratosis, familial actinic",3
MONDO:0014249,multiple fibroadenoma of the breast,3
MONDO:0018470,renal agenesis,3
MONDO:0018476,dystonia-aphonia syndrome,3
MONDO:0015317,laryngotracheal angioma,3
MONDO:0015324,cataract-intellectual disability-anal atresia-urinary defects syndrome,3
MONDO:0015325,cataract-deafness-hypogonadism syndrome,3
MONDO:0015327,developmental anomaly of metabolic origin,3
MONDO:0015333,progeroid syndrome,3
MONDO:0007884,"leg ulcers, familial, of juvenile onset",3
MONDO:0018502,hereditary gastric cancer,3
MONDO:0018507,microcephaly-complex motor and sensory axonal neuropathy syndrome,3
MONDO:0015347,multicentric reticulohistiocytosis,3
MONDO:0015350,17q11.2 microduplication syndrome,3
MONDO:0015354,hereditary sensory and autonomic neuropathy with deafness and global delay,3
MONDO:0015356,hereditary neoplastic syndrome,3
MONDO:0014247,familial episodic pain syndrome with predominantly lower limb involvement,3
MONDO:1012275,"tibial dyschondroplasia, chicken",3
MONDO:1012276,"tibial dyschondroplasia, turkey",3
MONDO:1012277,"tremor, ducks",3
MONDO:1012278,"tremor, chicken",3
MONDO:0007879,larynx atresia,3
MONDO:0007880,congenital laryngeal web,3
MONDO:0007882,lattice degeneration of retina leading to retinal detachment,3
MONDO:0007883,"periodic fever, immunodeficiency, and thrombocytopenia syndrome",3
MONDO:0008843,atherosclerosis-deafness-diabetes-epilepsy-nephropathy syndrome,3
MONDO:0008844,"Athrombia, essential",3
MONDO:0008845,atonic-astatic syndrome of Foerster,3
MONDO:0008847,atrichia with papular lesions,3
MONDO:0007847,keloid formation,3
MONDO:0041261,disorder of acid-base balance,3
MONDO:0041295,acute papillary necrosis,3
MONDO:0001409,esophagitis,3
MONDO:0007917,lymphedema-cerebral arteriovenous anomaly syndrome,3
MONDO:0007918,"microcephaly with or without chorioretinopathy, lymphedema, or intellectual disability",3
MONDO:0018309,Hirschsprung disease,3
MONDO:0018317,growth retardation-mild developmental delay-chronic hepatitis syndrome,3
MONDO:0018320,primary microcephaly-mild intellectual disability-young-onset diabetes syndrome,3
MONDO:0014205,severe feeding difficulties-failure to thrive-microcephaly due to ASXL3 deficiency syndrome,3
MONDO:0014218,severe dermatitis-multiple allergies-metabolic wasting syndrome,3
MONDO:0014219,"alacrima, achalasia, and intellectual disability syndrome",3
MONDO:0001838,acute gonococcal prostatitis,3
MONDO:0007905,"lip, hamartomatous",3
MONDO:0007906,"familial partial lipodystrophy, Dunnigan type",3
MONDO:0007910,lipoprotein types--Lt system,3
MONDO:0007911,"lipoprotein, variant of beta",3
MONDO:0007912,lithium transport,3
MONDO:0007913,"low density lipoprotein, variation in molecular weight of",3
MONDO:0007914,"lumbar stenosis, familial",3
MONDO:0007892,Lenz-Majewski hyperostotic dwarfism,3
MONDO:0007893,Noonan syndrome with multiple lentigines,3
MONDO:0007898,"leukocyte nuclear appendages, hereditary prevalence of",3
MONDO:0018542,severe congenital neutropenia,3
MONDO:0018546,serotonin syndrome,3
MONDO:0018547,acute tricyclic antidepressant poisoning,3
MONDO:0018548,acute poisoning by drugs with membrane-stabilizing effect,3
MONDO:0000726,idiopathic scoliosis,3
MONDO:0014226,idiopathic CD4 lymphocytopenia,3
MONDO:0014238,severe intellectual disability-short stature-behavioral abnormalities-facial dysmorphism syndrome,3
MONDO:0014239,testicular anomalies with or without congenital heart disease,3
MONDO:0015338,syndromic craniosynostosis,3
MONDO:0015340,drug rash with eosinophilia and systemic symptoms,3
MONDO:0015342,acute transverse myelitis,3
MONDO:0015344,idiopathic acute transverse myelitis,3
MONDO:0007890,"lentiginosis, centrofacial neurodysraphic",3
MONDO:0010955,ectodermal dysplasia with intellectual disability and syndactyly,3
MONDO:0020364,posterior polymorphous corneal dystrophy,3
MONDO:0015248,ataxia-photosensitivity-short stature syndrome,3
MONDO:0012280,Goldberg-Shprintzen syndrome,3
MONDO:0012282,Al-Gazali syndrome,3
MONDO:0012283,"cleft palate, midfacial hypoplasia, triangular facies, and sensorineural hearing loss",3
MONDO:0012284,"nephropathy, progressive, with deafness",3
MONDO:0012288,iridogoniodysgenesis and skeletal anomalies,3
MONDO:0020099,inherited sideroblastic anemia,3
MONDO:0020110,pulmonary agenesis,3
MONDO:0019836,congenital anomaly of hepatic vein,3
MONDO:0015263,Brugada syndrome,3
MONDO:0015267,Feingold syndrome,3
MONDO:0015268,medullary sponge kidney,3
MONDO:0015269,symmetrical thalamic calcifications,3
MONDO:0015271,idiopathic camptocormia,3
MONDO:0015278,familial pancreatic carcinoma,3
MONDO:0015282,cardiomyopathy-cataract-hip spine disease syndrome,3
MONDO:0015283,maternally-inherited cardiomyopathy and hearing loss,3
MONDO:0015300,cataract - microcornea syndrome,3
MONDO:0014204,"basal ganglia calcification, idiopathic, 5",3
MONDO:0018554,pulmonary veno-occlusive disease and/or pulmonary capillary haemangiomatosis,3
MONDO:0018555,hypogonadotropic hypogonadism,3
MONDO:0007901,levator-medial rectus synkinesis,3
MONDO:0015311,autism-facial port-wine stain syndrome,3
MONDO:0015315,neonatal brainstem dysfunction,3
MONDO:1012269,"tetanic torticollar spasms, turkey",3
MONDO:0010956,"enamel hypoplasia, cataracts, and aqueductal stenosis",3
MONDO:0019804,congenital tracheomalacia,3
MONDO:0019805,twin to twin transfusion syndrome,3
MONDO:0019809,congenital aortic valve insufficiency,3
MONDO:0014196,Hartsfield-Bixler-Demyer syndrome,3
MONDO:0015237,arrhinia,3
MONDO:0020404,shone complex,3
MONDO:0019848,posterior hypospadias,3
MONDO:0019849,isolated micropenis,3
MONDO:0019852,inherited primary ovarian failure,3
MONDO:0019858,idiopathic congenital hypothyroidism,3
MONDO:0020446,coronary sinus stenosis,3
MONDO:0020447,coronary sinus atresia,3
MONDO:0016577,biliary atresia with splenic malformation syndrome,3
MONDO:0016580,congenital pulmonary airway malformation,3
MONDO:0015228,pentasomy X,3
MONDO:0015229,Bardet-Biedl syndrome,3
MONDO:0015230,anophthalmia-megalocornea-cardiopathy-skeletal anomalies syndrome,3
MONDO:0015231,Bartter syndrome,3
MONDO:0015232,radial deficiency-tibial hypoplasia syndrome,3
MONDO:0015235,arachnodactyly-intellectual disability-dysmorphism syndrome,3
MONDO:0001875,epicondylitis,3
MONDO:0019907,ring chromosome 13,3
MONDO:0016567,locked-in syndrome,3
MONDO:0016568,Lowe-Kohn-Cohen syndrome,3
MONDO:0016571,macrocephaly-short stature-paraplegia syndrome,3
MONDO:0016573,acute fatty liver of pregnancy,3
MONDO:0016575,primary ciliary dyskinesia,3
MONDO:0016576,split hand-foot malformation,3
MONDO:0012290,CEDNIK syndrome,3
MONDO:0015256,blepharoptosis-cleft palate-ectrodactyly-dental anomalies syndrome,3
MONDO:0019828,pituitary stalk interruption syndrome,3
MONDO:0019829,congenital anomaly of superior vena cava,3
MONDO:0001858,Tietze syndrome,3
MONDO:0001870,acute poststreptococcal glomerulonephritis,3
MONDO:0001871,acute diffuse glomerulonephritis,3
MONDO:0001873,geniculate ganglionitis,3
MONDO:0019928,"48,XXXY syndrome",3
MONDO:0019929,"49,XXXXY syndrome",3
MONDO:0019932,isolated partial vaginal agenesis,3
MONDO:0019934,polyploidy,3
MONDO:0019938,anorectal malformation,3
MONDO:0008819,"arteriosclerosis, severe juvenile",3
MONDO:0008821,"arthrogryposis, distal, with intellectual disability and characteristic facies",3
MONDO:0008824,fetal akinesia deformation sequence,3
MONDO:0016529,duplication of urethra,3
MONDO:0016531,digestive duplication,3
MONDO:0016532,Lennox-Gastaut syndrome,3
MONDO:0015150,complex hereditary spastic paraplegia,3
MONDO:0015168,arthrogryposis multiplex congenita,3
MONDO:0016535,hypohidrotic ectodermal dysplasia,3
MONDO:0016537,lymphoproliferative syndrome,3
MONDO:0020469,"48,XYYY syndrome",3
MONDO:0001881,toxic shock syndrome,3
MONDO:0001882,bacteriuria,3
MONDO:0001895,acute retrobulbar neuritis,3
MONDO:0016521,muscular pseudohypertrophy-hypothyroidism syndrome,3
MONDO:0016522,Kousseff syndrome,3
MONDO:0016523,bronchogenic cyst,3
MONDO:0016525,familial hyperaldosteronism,3
MONDO:0016528,limb body wall complex,3
MONDO:0016548,megacystis-megaureter syndrome,3
MONDO:0016554,neonatal iodine exposure,3
MONDO:0015197,aneurysm of sinus of Valsalva,3
MONDO:0015198,aniridia-ptosis-intellectual disability-familial obesity syndrome,3
MONDO:0015199,aniridia - intellectual disability syndrome,3
MONDO:0015201,ankyloblepharon filiforme-imperforate anus syndrome,3
MONDO:0019902,monosomy 13q34,3
MONDO:0000943,acute hydrops keratoconus,3
MONDO:0019620,congenital esophageal diverticulum,3
MONDO:0019621,chronic pneumonitis of infancy,3
MONDO:0019625,familial thoracic aortic aneurysm and aortic dissection,3
MONDO:0019635,idiopathic achalasia,3
MONDO:0019637,renal hypoplasia,3
MONDO:0020647,"microcephaly, facial dysmorphism, renal agenesis, and ambiguous genitalia syndrome",3
MONDO:0021058,neoplastic syndrome,3
MONDO:0016225,specific learning disability,3
MONDO:0016511,infectious embryofetopathy,3
MONDO:0016512,Kabuki syndrome,3
MONDO:0016244,atypical hemolytic-uremic syndrome,3
MONDO:0016248,familial ovarian cancer,3
MONDO:0016256,Hennekam syndrome,3
MONDO:0005842,maxillary sinusitis,3
MONDO:0005851,Miller Fisher syndrome,3
